,PavedDrive,Functional,OverallQual,KitchenQual,LotFrontage,HeatingQC,LotArea,CentralAir,Basement,Fireplaces,Garage,Reno,OneFamHome,PosFeat,Norm,TwoFloors,PoolArea,WoodDeck,Porch,GrLivArea,SalePrice,Total.HalfBath,Total.FullBath,BedroomAbvGr,TotRmsAbvGrd,GarageCars,YearBuilt,YrSold,MSSubClass_SC160,MSSubClass_SC180,MSSubClass_SC190,MSSubClass_SC20,MSSubClass_SC30,MSSubClass_SC40,MSSubClass_SC45,MSSubClass_SC50,MSSubClass_SC60,MSSubClass_SC70,MSSubClass_SC75,MSSubClass_SC80,MSSubClass_SC85,MSSubClass_SC90,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM
1157,2,8,7,4,1,5,0,1,1,1,1,1,0,0,1,0,0,1,1,7.1808311990445555,12.345834587905333,3,0,2,4,2,2007,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1158,2,8,8,4,2,5,1,1,1,0,1,1,1,0,0,0,0,0,1,7.365180126021013,12.367885325692589,2,0,3,4,3,2007,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1159,2,8,6,4,2,3,1,1,1,1,1,0,1,0,1,1,0,0,1,7.53689712956617,12.128111104060462,2,1,4,4,2,1974,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1160,2,8,6,3,1,2,0,1,1,1,1,0,0,0,1,1,0,1,0,7.283448228756631,11.891361900690473,2,1,3,4,2,1978,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1161,2,8,6,4,0,5,2,1,1,1,1,1,1,1,0,0,0,1,0,7.402451520818244,12.319401330837177,2,0,3,4,2,1954,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1162,2,8,5,3,3,4,1,1,1,1,1,0,1,0,1,0,0,0,0,6.795705775173514,11.76756768334381,1,0,3,2,2,1968,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1163,2,8,4,3,1,3,2,1,1,0,1,0,0,0,0,0,0,1,0,7.1372784372603855,11.598726943661342,2,2,0,6,2,1969,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1164,2,8,5,4,0,5,2,1,1,1,1,0,1,0,0,0,0,1,1,7.266827347520591,12.175613438045465,2,1,2,3,2,1978,2007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1165,2,8,7,4,2,5,1,1,1,0,1,0,1,0,1,0,0,0,1,7.31455283232408,12.359523080243038,2,0,3,4,2,2009,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1166,2,8,8,4,2,5,1,1,1,0,1,0,1,0,1,0,0,1,1,7.434847875211999,12.41044104151805,2,0,3,4,3,2008,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1167,2,8,6,3,1,5,1,1,1,1,1,0,1,0,0,1,0,0,1,7.421177528595393,12.061046873479915,3,1,3,4,2,2000,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1168,2,8,6,4,3,5,2,1,1,1,1,1,1,0,1,1,0,0,1,7.653494909661253,12.367340793126296,2,0,4,3,2,1935,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1169,2,8,10,4,3,5,2,1,1,1,1,1,1,0,1,1,0,1,1,8.196161139282902,13.345506928718539,4,1,4,6,3,1995,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1170,2,8,6,3,2,3,1,1,1,1,1,0,1,0,1,0,1,1,0,7.0192966537150445,12.049418835484797,2,0,3,3,1,1977,2008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1171,2,8,6,3,2,5,1,1,1,1,1,0,1,0,1,0,0,0,1,7.13966033596492,12.0015054797889,2,0,3,3,2,1958,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1172,2,8,7,4,1,5,0,1,1,0,1,1,0,0,1,1,0,0,1,7.1308988302963465,12.05466819137094,2,1,2,3,2,2006,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1173,2,4,5,5,3,3,2,1,1,1,0,1,1,0,1,0,0,1,0,8.034631032923107,12.20856952572876,3,0,3,9,0,1946,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1174,2,8,6,3,2,3,2,1,1,1,1,1,1,0,1,1,0,0,0,7.76004068088038,12.384218830913648,2,1,4,5,2,1932,2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1175,2,8,8,4,2,5,1,1,1,1,1,1,1,0,1,0,0,0,1,7.962763930168115,12.560244459250788,2,1,4,5,2,1992,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1176,2,8,5,3,1,3,0,1,1,0,1,1,1,0,1,0,0,1,0,6.827629234502852,11.691071650353702,2,0,3,2,1,1984,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1177,0,8,6,3,0,3,0,1,1,0,1,1,1,0,0,0,0,0,1,7.1098794630722715,11.652687407345388,1,0,3,2,1,1926,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1178,2,8,5,3,1,5,1,1,1,1,1,1,1,0,1,0,0,1,1,7.202661196523238,11.95053502640496,1,1,3,4,1,1921,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1179,0,6,5,3,2,4,1,1,0,1,0,0,1,0,1,0,0,0,1,7.024649030453636,11.440354772135393,1,0,3,2,0,1954,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1180,2,8,7,3,0,5,1,1,1,0,1,1,1,0,1,1,0,0,0,7.829630389150193,12.429216196844383,2,1,4,4,2,1990,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1181,2,8,8,4,2,5,0,1,1,1,1,0,0,0,1,0,0,1,1,7.409741954080923,12.8802918162046,3,1,2,3,2,2008,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1182,2,8,10,5,3,5,2,1,1,1,1,0,1,0,1,1,1,1,1,8.406485069431817,13.521139497361697,4,1,4,6,3,1996,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1183,2,8,5,3,1,5,1,1,1,1,1,1,1,0,1,0,0,1,0,7.029972911706386,11.695247021764184,2,0,2,3,2,1920,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1184,2,8,5,3,1,4,2,1,1,1,1,0,1,0,1,0,0,0,1,7.360103972989152,12.137258329529814,2,1,3,2,3,1963,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1185,2,8,5,3,1,4,1,1,1,0,1,1,1,0,1,0,0,0,1,7.107425474110705,11.560762794384388,2,0,4,3,1,1924,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1186,2,8,3,3,3,3,1,1,1,0,1,1,0,0,0,1,0,0,1,7.4377951216719325,11.461632170582678,3,0,3,4,2,1900,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1187,2,8,8,4,2,5,2,1,1,1,1,1,1,0,1,0,0,0,1,7.392647520721623,12.476099782743233,3,0,2,3,3,1994,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1188,2,8,7,4,2,5,1,1,1,0,1,0,1,0,1,1,0,1,1,7.414572881350589,12.180754837545884,2,1,3,4,2,2002,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1189,2,8,7,4,1,4,1,1,1,1,1,0,1,0,1,1,0,1,1,7.4977617006225685,12.14950229404178,2,1,3,4,2,1999,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1190,2,8,4,3,0,5,2,1,1,1,1,1,0,0,1,0,0,1,0,7.3914152346753585,12.031719258385396,2,0,3,4,4,1961,2007,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1191,2,8,8,4,1,5,0,1,1,0,1,1,0,0,1,1,0,1,0,7.273092595999522,12.066810578196666,2,1,2,3,2,1999,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1192,1,8,5,4,1,4,1,1,1,0,1,1,1,0,1,0,0,0,1,7.294377299288821,11.736069016284437,1,0,3,3,1,1925,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1193,2,8,6,3,0,5,0,1,1,0,1,0,0,0,1,0,0,0,1,7.1098794630722715,12.013700752882718,3,0,2,3,2,1999,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1194,2,8,6,3,2,3,1,1,1,0,1,0,1,0,1,1,0,1,1,7.20934025660291,11.970350312009105,1,1,4,3,1,1969,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1195,2,8,6,4,1,5,1,1,1,0,1,0,1,0,1,1,0,1,1,7.283448228756631,12.078239274020289,2,1,3,5,2,2005,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1196,2,8,7,4,1,5,2,1,1,1,1,0,1,0,1,1,0,1,1,7.529943370601589,12.297785453453374,2,1,4,5,3,2006,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1197,2,8,7,3,2,5,1,1,1,1,1,1,1,0,1,1,0,0,1,7.432483807917119,11.877568578558138,1,0,3,4,1,1916,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1198,2,8,7,4,2,5,1,1,1,0,1,0,1,0,1,0,0,1,0,7.10002716662926,12.089538829274222,2,0,3,3,2,2001,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1199,2,8,4,3,2,4,1,1,1,1,1,1,1,0,1,0,0,0,1,7.231287004327616,11.904967552746252,1,1,3,3,2,1963,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1200,2,8,4,3,2,4,1,1,1,0,1,0,1,0,1,0,0,0,0,6.761572768804055,11.661776411702583,1,0,3,2,1,1970,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1201,2,8,7,4,2,5,1,1,1,0,1,0,1,0,1,1,0,1,1,7.483806687665835,12.195517131590657,2,1,3,3,2,1998,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1202,0,8,5,3,1,5,0,1,1,1,1,1,1,0,1,0,0,0,1,7.206377291472252,11.669929213779893,2,0,3,2,1,1925,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1203,2,8,7,4,2,5,1,1,1,1,1,1,1,0,1,0,0,1,1,7.396335293800808,12.269047444691562,2,0,3,3,2,2000,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1204,2,8,5,3,2,5,1,1,1,0,1,0,1,0,1,0,0,0,1,6.97914527506881,11.941455846009388,2,1,3,3,2,1975,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1205,2,8,7,4,2,4,2,1,1,1,1,1,1,0,1,0,0,1,1,7.694392802629421,12.513189630620563,2,0,3,4,3,1990,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1206,2,8,4,3,0,3,1,1,1,0,1,0,1,0,1,0,0,0,1,6.962243464266207,11.580584113444043,2,0,2,3,1,1966,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1207,2,8,6,4,2,5,1,1,1,0,1,0,1,0,1,0,0,1,1,7.438383530044307,12.206072645530174,3,0,3,4,2,2003,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1208,2,8,5,3,2,3,1,1,1,0,1,1,1,0,1,0,0,0,0,7.1569563646156364,11.84939770159144,2,0,3,3,2,1962,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1209,2,8,8,4,2,5,1,1,1,1,1,0,1,0,0,0,0,1,1,7.414572881350589,12.577636201962656,3,0,3,5,2,2006,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1210,2,8,6,4,2,5,1,1,1,1,1,0,1,0,1,1,0,1,1,7.520234556474628,12.14950229404178,2,1,3,5,2,1992,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1211,2,8,8,3,3,4,2,1,1,0,1,1,1,0,1,0,0,1,1,7.468513271496337,12.007621706806335,2,0,4,4,2,1988,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1212,0,8,4,3,1,3,1,1,1,0,1,1,1,0,1,0,0,0,1,6.51025834052315,11.635143097694478,2,0,2,2,1,1941,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1213,2,8,4,3,0,5,1,1,1,0,1,1,1,0,1,0,0,1,0,6.866933284461882,11.884489021402711,1,1,0,3,1,1965,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1214,2,8,5,3,2,3,1,1,1,0,1,0,1,0,1,0,0,1,1,6.906754778648554,11.809319478024031,2,0,3,3,1,1962,2006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1215,2,8,5,3,2,3,1,1,1,0,1,0,1,0,1,0,0,0,0,6.795705775173514,11.736069016284437,1,0,3,2,1,1966,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1216,2,8,6,3,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,7.550661243105336,11.626254150277232,2,0,4,4,2,1978,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1217,2,8,8,4,2,5,1,1,1,0,1,0,1,0,1,0,0,1,1,7.1808311990445555,12.343466568968994,3,0,3,3,2,2009,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1218,0,8,4,3,1,4,0,0,0,0,0,1,1,0,1,0,0,0,0,6.815639990074331,11.296012463406655,1,0,2,1,0,1947,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1219,0,8,6,3,1,3,0,1,1,0,0,0,0,0,1,1,0,1,0,7.1049654482698426,11.424094251263613,1,1,3,4,0,1971,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1220,2,8,5,3,2,3,1,1,1,0,1,0,1,0,1,0,0,0,0,6.815639990074331,11.652687407345388,1,0,2,3,1,1964,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1221,2,8,5,3,1,5,1,1,1,1,1,0,1,0,0,0,0,0,1,7.099201743553092,11.805595078933049,1,0,3,2,1,1968,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1222,2,8,6,3,2,5,1,1,1,1,1,1,1,0,0,0,0,0,0,7.520776415062797,11.870599909242044,2,0,3,4,1,1949,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1223,2,5,5,3,2,3,1,0,1,0,1,0,1,0,1,0,0,0,1,7.666690200080086,11.834284063781393,2,0,4,3,2,1951,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
